event_id,state_reconstruction_status,replacement_status,sufficiency_status,included_in_lower,included_in_realistic,not_counted_reason
program_completion_stable_codex-event-56593,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56594,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56612,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56613,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56614,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56622,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56623,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56624,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56641,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-56642,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56659,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-56677,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56683,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56689,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56717,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56727,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56743,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56789,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56870,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56938,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56969,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56977,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56987,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57001,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57012,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57013,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57022,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57023,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57032,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57033,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57162,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57211,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57212,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57213,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57345,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57517,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57601,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57621,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57662,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57803,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57943,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-57944,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-58067,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-58636,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-58712,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-58887,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-58940,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-58941,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59001,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59045,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59088,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59089,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59147,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59211,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59212,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59245,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59246,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59270,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59271,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59272,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59296,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59297,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59318,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59319,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59392,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59399,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59451,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59452,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59453,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59505,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59506,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59550,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59551,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59552,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59566,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59612,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59635,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59657,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59658,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59701,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59702,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59703,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59743,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59769,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59772,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59785,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59792,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59793,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59879,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59880,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59941,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-59993,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60048,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60121,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60182,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60247,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60303,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60368,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60425,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60442,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60491,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60552,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60614,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60616,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60677,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60742,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60744,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60815,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-60817,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
